relative_delay_us,normalized_magnitude,magnitude_db,smoothed_magnitude
-1.024000000000000000e+03,5.888900160789489746e-01,-4.599316596984863281e+00,4.857073809084809235e-01
-1.020000000000000000e+03,2.318757772445678711e-01,-1.269489288330078125e+01,4.944111420076715557e-01
-1.016000000000000000e+03,2.929951548576354980e-01,-1.066279220581054688e+01,4.942875300266799665e-01
-1.012000000000000000e+03,4.185401499271392822e-01,-7.565257549285888672e+00,4.431998910190191321e-01
-1.008000000000000000e+03,2.282660454511642456e-01,-1.283117389678955078e+01,4.536433567717962356e-01
-1.004000000000000000e+03,4.069246351718902588e-01,-7.809720516204833984e+00,4.629251451822431473e-01
-1.000000000000000000e+03,2.690736055374145508e-01,-1.140257835388183594e+01,3.986900393194882097e-01
-9.960000000000000000e+02,3.260552883148193359e-01,-9.734174728393554688e+00,3.941117689929483636e-01
-9.920000000000000000e+02,1.897457540035247803e-01,-1.443655872344970703e+01,3.166960582068881203e-01
-9.880000000000000000e+02,2.119590342044830322e-01,-1.347496128082275391e+01,3.050135399607185049e-01
-9.840000000000000000e+02,1.311831921339035034e-01,-1.764243698120117188e+01,2.923389338017194916e-01
-9.800000000000000000e+02,2.274624854326248169e-01,-1.286180496215820312e+01,3.430652377568116362e-01
-9.760000000000000000e+02,2.809105217456817627e-01,-1.102864074707031250e+01,4.582011275990007793e-01
-9.720000000000000000e+02,3.704241216182708740e-01,-8.626014709472656250e+00,5.134207921176719980e-01
-9.680000000000000000e+02,6.220532655715942383e-01,-4.123448848724365234e+00,5.289284500026605329e-01
-9.640000000000000000e+02,3.278661370277404785e-01,-9.686068534851074219e+00,5.288722311716264057e-01
-9.600000000000000000e+02,2.826980948448181152e-01,-1.097354316711425781e+01,6.221944280611707567e-01
-9.560000000000000000e+02,2.807102799415588379e-01,-1.103483390808105469e+01,5.842827376619661450e-01
-9.520000000000000000e+02,7.028217315673828125e-01,-3.063096523284912109e+00,5.731172962768863455e-01
-9.480000000000000000e+02,4.870183467864990234e-01,-6.249093532562255859e+00,6.432854927443911741e-01
-9.440000000000000000e+02,2.880967557430267334e-01,-1.080923271179199219e+01,5.923297261792397350e-01
-9.400000000000000000e+02,5.326251387596130371e-01,-5.471567153930664062e+00,5.161563059707529044e-01
-9.360000000000000000e+02,9.921460598707199097e-02,-2.006848907470703125e+01,6.556076392973194666e-01
-9.320000000000000000e+02,4.315051138401031494e-01,-7.300281047821044922e+00,7.342347575376685365e-01
-9.280000000000000000e+02,9.837200045585632324e-01,-1.425699591636657715e-01,6.330572278071356918e-01
-9.240000000000000000e+02,5.681530237197875977e-01,-4.910693645477294922e+00,6.981620667649020007e-01
-9.200000000000000000e+02,1.722481846809387207e-01,-1.527690696716308594e+01,7.603184982936338487e-01
-9.160000000000000000e+02,3.311068415641784668e-01,-9.600637435913085938e+00,5.489351999438992769e-01
-9.120000000000000000e+02,6.528956294059753418e-01,-3.703124761581420898e+00,4.261952132675746463e-01
-9.080000000000000000e+02,2.308090627193450928e-01,-1.273494243621826172e+01,4.438726804036310924e-01
-9.040000000000000000e+02,1.309743076562881470e-01,-1.765627861022949219e+01,3.792275008827450944e-01
-9.000000000000000000e+02,2.352122813463211060e-01,-1.257079982757568359e+01,3.004591871112602397e-01
-8.960000000000000000e+02,1.008518338203430176e-01,-1.992632293701171875e+01,4.605070033227993131e-01
-8.920000000000000000e+02,3.723364472389221191e-01,-8.581289291381835938e+00,5.340581066584633163e-01
-8.880000000000000000e+02,8.008718490600585938e-01,-1.928739428520202637e+00,5.528522777454510928e-01
-8.840000000000000000e+02,3.929506838321685791e-01,-8.113239288330078125e+00,5.528362985948978015e-01
-8.800000000000000000e+02,3.021538853645324707e-01,-1.039543628692626953e+01,5.151583275895429415e-01
-8.760000000000000000e+02,1.007949188351631165e-01,-1.993122673034667969e+01,3.208280711671845919e-01
-8.720000000000000000e+02,2.381339967250823975e-01,-1.246357154846191406e+01,4.003702703235745841e-01
-8.680000000000000000e+02,1.087009087204933167e-01,-1.927533721923828125e+01,4.498101010046691162e-01
-8.640000000000000000e+02,6.762663125991821289e-01,-3.397644996643066406e+00,5.890074225248297379e-01
-8.600000000000000000e+02,4.782500565052032471e-01,-6.406899452209472656e+00,7.210201903826074510e-01
-8.560000000000000000e+02,5.965918302536010742e-01,-4.486454010009765625e+00,8.611718765532493380e-01
-8.520000000000000000e+02,7.083407640457153320e-01,-2.995155334472656250e+00,7.446600686828200866e-01
-8.480000000000000000e+02,6.078971028327941895e-01,-4.323398590087890625e+00,6.391328275844072593e-01
-8.440000000000000000e+02,2.612712979316711426e-01,-1.165816497802734375e+01,5.489144557056432339e-01
-8.400000000000000000e+02,1.023801788687705994e-01,-1.979568290710449219e+01,3.927441323440825638e-01
-8.360000000000000000e+02,2.752495110034942627e-01,-1.120546913146972656e+01,3.364915817253334995e-01
-8.320000000000000000e+02,1.520889401435852051e-01,-1.635804748535156250e+01,3.759816415347846941e-01
-8.280000000000000000e+02,4.075351953506469727e-01,-7.796697616577148438e+00,4.336160027419399543e-01
-8.240000000000000000e+02,4.019280970096588135e-01,-7.917032718658447266e+00,4.201959720335413095e-01
-8.200000000000000000e+02,3.076638579368591309e-01,-1.023847103118896484e+01,4.995840567906431606e-01
-8.160000000000000000e+02,2.274496704339981079e-01,-1.286229324340820312e+01,3.936362240129224754e-01
-8.120000000000000000e+02,4.348556399345397949e-01,-7.233098030090332031e+00,3.790200809868818355e-01
-8.080000000000000000e+02,3.016724251210689545e-02,-3.040928840637207031e+01,4.824751971321304955e-01
-8.040000000000000000e+02,3.498679101467132568e-01,-9.121917724609375000e+00,5.545870515373223508e-01
-8.000000000000000000e+02,6.761531829833984375e-01,-3.399098157882690430e+00,5.493837682103355213e-01
-7.960000000000000000e+02,4.842996895313262939e-01,-6.297716140747070312e+00,6.679992624187089945e-01
-7.920000000000000000e+02,4.163224399089813232e-01,-7.611403465270996094e+00,6.355579638228296968e-01
-7.880000000000000000e+02,4.526552259922027588e-01,-6.884649276733398438e+00,5.285721143177868342e-01
-7.840000000000000000e+02,2.343175858259201050e-01,-1.260390281677246094e+01,5.408156285564792443e-01
-7.800000000000000000e+02,2.950879931449890137e-01,-1.060096931457519531e+01,5.479526254721898137e-01
-7.760000000000000000e+02,5.279089808464050293e-01,-5.548818588256835938e+00,5.772923037993601403e-01
-7.720000000000000000e+02,4.417431950569152832e-01,-7.096602916717529297e+00,5.731781295870566062e-01
-7.680000000000000000e+02,5.571581125259399414e-01,-5.080430984497070312e+00,5.867722847162373245e-01
-7.640000000000000000e+02,2.196636050939559937e-01,-1.316483688354492188e+01,5.435252691128991120e-01
-7.600000000000000000e+02,3.435080349445343018e-01,-9.281262397766113281e+00,4.574401903672473124e-01
-7.560000000000000000e+02,3.738705515861511230e-01,-8.545575141906738281e+00,3.631906170456321026e-01
-7.520000000000000000e+02,1.351229548454284668e-01,-1.738541793823242188e+01,3.283851258339167134e-01
-7.480000000000000000e+02,2.214573472738265991e-01,-1.309419822692871094e+01,2.974501471834775645e-01
-7.440000000000000000e+02,9.569243341684341431e-02,-2.038244628906250000e+01,3.846734752722192896e-01
-7.400000000000000000e+02,2.333229631185531616e-01,-1.264085006713867188e+01,4.203405290642108771e-01
-7.360000000000000000e+02,6.845450401306152344e-01,-3.291959524154663086e+00,4.846450780268569125e-01
-7.320000000000000000e+02,2.621628642082214355e-01,-1.162857818603515625e+01,6.403637660412772048e-01
-7.280000000000000000e+02,4.504990875720977783e-01,-6.926121711730957031e+00,6.243277942227060118e-01
-7.240000000000000000e+02,6.503356099128723145e-01,-3.737249374389648438e+00,5.293076196196507821e-01
-7.200000000000000000e+02,1.762055903673171997e-01,-1.507960510253906250e+01,5.457547277234613414e-01
-7.160000000000000000e+02,3.460995256900787354e-01,-9.215979576110839844e+00,5.189810261145125780e-01
-7.120000000000000000e+02,3.207446336746215820e-01,-9.876811981201171875e+00,4.119521109265802949e-01
-7.080000000000000000e+02,3.551357686519622803e-01,-8.992111206054687500e+00,4.512910977930732481e-01
-7.040000000000000000e+02,2.691170275211334229e-01,-1.140117645263671875e+01,4.401358224862352286e-01
-7.000000000000000000e+02,3.163242936134338379e-01,-9.997348785400390625e+00,3.949386811439910550e-01
-6.960000000000000000e+02,3.063663542270660400e-01,-1.027517795562744141e+01,3.434812395354647219e-01
-6.920000000000000000e+02,1.597601920366287231e-01,-1.593062877655029297e+01,4.169084464072892460e-01
-6.880000000000000000e+02,1.718532145023345947e-01,-1.529684638977050781e+01,4.250646951642340632e-01
-6.840000000000000000e+02,5.306521058082580566e-01,-5.503802299499511719e+00,3.982230607246309284e-01
-6.800000000000000000e+02,3.453754484653472900e-01,-9.234170913696289062e+00,4.371870657289976814e-01
-6.760000000000000000e+02,2.107610702514648438e-01,-1.352419281005859375e+01,4.606052252096142219e-01
-6.720000000000000000e+02,2.985432744026184082e-01,-1.049985408782958984e+01,3.252292770682161382e-01
-6.680000000000000000e+02,2.552646696567535400e-01,-1.186018753051757812e+01,2.570551505724780195e-01
-6.640000000000000000e+02,4.846626892685890198e-02,-2.629120826721191406e+01,2.656035170995648675e-01
-6.600000000000000000e+02,1.025509387254714966e-01,-1.978120613098144531e+01,2.608841307297438128e-01
-6.560000000000000000e+02,2.412088811397552490e-01,-1.235213375091552734e+01,2.465895662782753295e-01
-6.520000000000000000e+02,2.817336320877075195e-01,-1.100322628021240234e+01,3.558457635738045965e-01
-6.480000000000000000e+02,2.043498903512954712e-01,-1.379251289367675781e+01,3.370153847231694422e-01
-6.440000000000000000e+02,4.376180469989776611e-01,-7.178095817565917969e+00,3.593955164945892289e-01
-6.400000000000000000e+02,3.548036888241767883e-02,-2.900023651123046875e+01,3.165114298844822205e-01
-6.360000000000000000e+02,3.209230601787567139e-01,-9.871981620788574219e+00,3.104179746249325911e-01
-6.320000000000000000e+02,1.289878934621810913e-01,-1.778902053833007812e+01,2.649185409717766393e-01
-6.280000000000000000e+02,1.826460510492324829e-01,-1.476779460906982422e+01,3.563808590764530049e-01
-6.240000000000000000e+02,2.755568921566009521e-01,-1.119577407836914062e+01,3.353558488003762772e-01
-6.200000000000000000e+02,3.612534105777740479e-01,-8.843761444091796875e+00,4.183831678387538999e-01
-6.160000000000000000e+02,2.460355907678604126e-01,-1.218004131317138672e+01,4.076912899897463527e-01
-6.120000000000000000e+02,4.247169196605682373e-01,-7.438008785247802734e+00,4.355761816026625932e-01
-6.080000000000000000e+02,1.445634216070175171e-01,-1.679883193969726562e+01,3.989436808798347278e-01
-6.040000000000000000e+02,3.748780786991119385e-01,-8.522199630737304688e+00,4.085145749844781848e-01
-6.000000000000000000e+02,2.307747453451156616e-01,-1.273623466491699219e+01,4.317017929625835970e-01
-5.960000000000000000e+02,2.801254689693450928e-01,-1.105294799804687500e+01,5.232965639802862334e-01
-5.920000000000000000e+02,5.073058009147644043e-01,-5.894603729248046875e+00,4.931863471252452280e-01
-5.880000000000000000e+02,4.708082377910614014e-01,-6.543118953704833984e+00,5.229009361938296019e-01
-5.840000000000000000e+02,2.676306664943695068e-01,-1.144928169250488281e+01,4.956611136221385494e-01
-5.800000000000000000e+02,3.366129994392395020e-01,-9.457382202148437500e+00,4.719666041561975112e-01
-5.760000000000000000e+02,1.831019073724746704e-01,-1.474614238739013672e+01,4.818615786110462818e-01
-5.720000000000000000e+02,4.229100346565246582e-01,-7.475039958953857422e+00,5.765274214598773428e-01
-5.680000000000000000e+02,5.060524344444274902e-01,-5.916089534759521484e+00,6.278454999414943005e-01
-5.640000000000000000e+02,6.048141121864318848e-01,-4.367561817169189453e+00,6.042471498617206782e-01
-5.600000000000000000e+02,5.193991661071777344e-01,-5.689974784851074219e+00,5.699792412857873636e-01
-5.560000000000000000e+02,9.904864430427551270e-02,-2.008302879333496094e+01,5.179750738464182769e-01
-5.520000000000000000e+02,3.008536398410797119e-01,-1.043289375305175781e+01,4.039222436748229339e-01
-5.480000000000000000e+02,3.208225369453430176e-01,-9.874702453613281250e+00,3.584391845197074100e-01
-5.440000000000000000e+02,1.985775530338287354e-01,-1.404139709472656250e+01,4.884615764991702691e-01
-5.400000000000000000e+02,3.573963344097137451e-01,-8.936997413635253906e+00,5.114357502927554533e-01
-5.360000000000000000e+02,5.621660351753234863e-01,-5.002707958221435547e+00,5.171077609473999637e-01
-5.320000000000000000e+02,3.826836943626403809e-01,-8.343200683593750000e+00,5.402943430226687660e-01
-5.280000000000000000e+02,3.410252630710601807e-01,-9.344268798828125000e+00,4.508842109703745660e-01
-5.240000000000000000e+02,2.811641693115234375e-01,-1.102080154418945312e+01,3.711013225903607160e-01
-5.200000000000000000e+02,3.893282637000083923e-02,-2.819368171691894531e+01,3.177567640101710555e-01
-5.160000000000000000e+02,2.779931128025054932e-01,-1.111931991577148438e+01,3.025003672334634630e-01
-5.120000000000000000e+02,1.926795542240142822e-01,-1.430328750610351562e+01,2.609866637867760408e-01
-5.080000000000000000e+02,2.866846024990081787e-01,-1.085191249847412109e+01,3.972532210439372324e-01
-5.040000000000000000e+02,1.332994997501373291e-01,-1.750342941284179688e+01,4.366569821447582322e-01
-5.000000000000000000e+02,5.242908596992492676e-01,-5.608554363250732422e+00,5.125270013959406512e-01
-4.960000000000000000e+02,4.183425307273864746e-01,-7.569359779357910156e+00,4.914885827738703084e-01
-4.920000000000000000e+02,4.629155099391937256e-01,-6.689965248107910156e+00,4.784058294913204890e-01
-4.880000000000000000e+02,2.117493748664855957e-01,-1.348355770111083984e+01,3.728402480537938990e-01
-4.840000000000000000e+02,8.670098334550857544e-02,-2.123951911926269531e+01,2.929291750493653868e-01
-4.800000000000000000e+02,1.482844203710556030e-01,-1.657809066772460938e+01,2.992814511305221803e-01
-4.760000000000000000e+02,1.337130367755889893e-01,-1.747652435302734375e+01,4.337141555998284548e-01
-4.720000000000000000e+02,4.855412244796752930e-01,-6.275477886199951172e+00,5.606750331167816848e-01
-4.680000000000000000e+02,6.905755400657653809e-01,-3.215775966644287109e+00,6.371077887261448192e-01
-4.640000000000000000e+02,5.389137864112854004e-01,-5.369613647460937500e+00,6.953206855484682647e-01
-4.600000000000000000e+02,4.205247461795806885e-01,-7.524168968200683594e+00,5.906770356249745335e-01
-4.560000000000000000e+02,3.410573601722717285e-01,-9.343451499938964844e+00,4.240165829564355726e-01
-4.520000000000000000e+02,1.128185465931892395e-01,-1.895239067077636719e+01,3.402362671046184617e-01
-4.480000000000000000e+02,9.695968031883239746e-02,-2.026817512512207031e+01,2.866264324523165596e-01
-4.440000000000000000e+02,2.405027151107788086e-01,-1.237760066986083984e+01,3.367693624920401474e-01
-4.400000000000000000e+02,2.295757383108139038e-01,-1.278148078918457031e+01,4.230667804904492679e-01
-4.360000000000000000e+02,5.196578502655029297e-01,-5.685649871826171875e+00,4.498420258372052283e-01
-4.320000000000000000e+02,4.201951026916503906e-01,-7.530980110168457031e+00,4.070233138039069942e-01
-4.280000000000000000e+02,1.923284977674484253e-01,-1.431912612915039062e+01,5.135445567990157834e-01
-4.240000000000000000e+02,8.798982948064804077e-02,-2.111135101318359375e+01,5.853540017532995465e-01
-4.200000000000000000e+02,6.089860796928405762e-01,-4.307852745056152344e+00,5.920699724212342696e-01
-4.160000000000000000e+02,7.754307389259338379e-01,-2.209139823913574219e+00,7.026879190349273330e-01
-4.120000000000000000e+02,4.441162347793579102e-01,-7.050066947937011719e+00,8.368813002166369808e-01
-4.080000000000000000e+02,5.863305926322937012e-01,-4.637148857116699219e+00,8.409205717685123149e-01
-4.040000000000000000e+02,5.659635663032531738e-01,-4.944230079650878906e+00,6.933321295236657411e-01
-4.000000000000000000e+02,6.233732700347900391e-01,-4.105036735534667969e+00,6.772854310282997448e-01
-3.960000000000000000e+02,2.497460991144180298e-01,-1.205002593994140625e+01,7.069929707792554918e-01
-3.920000000000000000e+02,3.869606554508209229e-01,-8.246664047241210938e+00,6.432825433266295967e-01
-3.880000000000000000e+02,6.921437382698059082e-01,-3.196074485778808594e+00,7.100027240059435529e-01
-3.840000000000000000e+02,3.390379846096038818e-01,-9.395032882690429688e+00,8.488272202949795897e-01
-3.800000000000000000e+02,8.610190749168395996e-01,-1.299744606018066406e+00,8.881533343126042368e-01
-3.760000000000000000e+02,7.442150712013244629e-01,-2.566030979156494141e+00,7.822662914405014156e-01
